Precinct,rank1,rank2,rank3,weight
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,UWI,UWI,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,UWI,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,UWI,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,UWI,UWI,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,Charles Exner,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,UWI,UWI,UWI,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,UWI,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,UWI,UWI,UWI,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,AK Hassan,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Charles Exner,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,undervote,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,undervote,1
MINNEAPOLIS W-2 P-08,AK Hassan,Abdi Gurhan Mohamed,Charles Exner,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,UWI,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,Abdi Gurhan Mohamed,AK Hassan,1
MINNEAPOLIS W-2 P-08,Charles Exner,Charles Exner,Charles Exner,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,AK Hassan,Abdi Gurhan Mohamed,1
MINNEAPOLIS W-2 P-08,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Charles Exner,undervote,undervote,1
MINNEAPOLIS W-2 P-08,Abdi Gurhan Mohamed,AK Hassan,Charles Exner,1
