ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11
10009,"Osborne, Mervan F.","Fantini, Alfred B.","Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10010,"Fantini, Alfred B.","Tauber, Nancy","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10011,"Turkel, Alice L.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10012,"Nolan, Patricia M.","Harding, Jr., Richard","McGovern, Marc C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10013,"McGovern, Marc C.","Fantini, Alfred B.","Gerber, Joyce C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10014,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10015,"Harding, Jr., Richard","Osborne, Mervan F.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10016,"Turkel, Alice L.","Harding, Jr., Richard","Tauber, Nancy","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
10017,"Harding, Jr., Richard","Fantini, Alfred B.","Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10018,"Stead, Sr., Charles Lewis","Turkel, Alice L.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10019,"Harding, Jr., Richard","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10020,"Tauber, Nancy","Turkel, Alice L.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10021,"Harding, Jr., Richard","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10022,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10023,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10024,"Holland, John J.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10025,"Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10026,"Turkel, Alice L.","Tauber, Nancy","Nolan, Patricia M.","Fantini, Alfred B.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped
10027,"McGovern, Marc C.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard","Tauber, Nancy","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped
10028,"McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10029,"Harding, Jr., Richard","Osborne, Mervan F.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10030,"Harding, Jr., Richard","Osborne, Mervan F.","Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10031,"Harding, Jr., Richard","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10032,"Turkel, Alice L.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10033,"Turkel, Alice L.","Nolan, Patricia M.","Harding, Jr., Richard","Tauber, Nancy","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10034,"Nolan, Patricia M.","Turkel, Alice L.","Harding, Jr., Richard","Tauber, Nancy","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
10035,"Tauber, Nancy","Turkel, Alice L.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10036,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10037,"Tauber, Nancy","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10038,"Holland, John J.","Tauber, Nancy","Turkel, Alice L.","Fantini, Alfred B.","Osborne, Mervan F.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped
10039,"Harding, Jr., Richard","Osborne, Mervan F.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10040,"Harding, Jr., Richard","Osborne, Mervan F.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10041,"Harding, Jr., Richard","Holland, John J.","McGovern, Marc C.","Tauber, Nancy","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10042,"Fantini, Alfred B.","Harding, Jr., Richard","Stead, Sr., Charles Lewis","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
10043,"Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10044,"Harding, Jr., Richard","Forster, Bill","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10045,"Osborne, Mervan F.","McGovern, Marc C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10046,"McGovern, Marc C.","Nolan, Patricia M.","Turkel, Alice L.","Tauber, Nancy","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
10047,"Nolan, Patricia M.","Stead, Sr., Charles Lewis","Forster, Bill","Fantini, Alfred B.","Harding, Jr., Richard","McGovern, Marc C.","Osborne, Mervan F.","Tauber, Nancy","Gerber, Joyce C.","Holland, John J.","Turkel, Alice L."
10048,"Nolan, Patricia M.","Turkel, Alice L.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10049,"Harding, Jr., Richard","Fantini, Alfred B.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10050,"Nolan, Patricia M.","Forster, Bill","Turkel, Alice L.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10051,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10052,"Nolan, Patricia M.","Harding, Jr., Richard","Turkel, Alice L.","McGovern, Marc C.","Osborne, Mervan F.","Stead, Sr., Charles Lewis","Tauber, Nancy","Fantini, Alfred B.","Forster, Bill","Gerber, Joyce C.",skipped
10053,"Harding, Jr., Richard","Tauber, Nancy","Forster, Bill","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10054,"Holland, John J.","Gerber, Joyce C.","Forster, Bill","Stead, Sr., Charles Lewis","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
10055,"Turkel, Alice L.","Harding, Jr., Richard","Gerber, Joyce C.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
10056,"Holland, John J.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10057,"Harding, Jr., Richard","McGovern, Marc C.","Osborne, Mervan F.","Stead, Sr., Charles Lewis","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
10058,"Tauber, Nancy","Holland, John J.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10059,"Harding, Jr., Richard","McGovern, Marc C.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10060,"Nolan, Patricia M.","Gerber, Joyce C.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10061,"Harding, Jr., Richard","Turkel, Alice L.","Osborne, Mervan F.","Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
10062,"Harding, Jr., Richard","McGovern, Marc C.","Osborne, Mervan F.","Fantini, Alfred B.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped
10063,"Nolan, Patricia M.","Gerber, Joyce C.","Forster, Bill","Holland, John J.","Fantini, Alfred B.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
10064,"Tauber, Nancy","Nolan, Patricia M.","McGovern, Marc C.","Turkel, Alice L.","Gerber, Joyce C.","Harding, Jr., Richard","Fantini, Alfred B.","Stead, Sr., Charles Lewis","Osborne, Mervan F.","Holland, John J.","Forster, Bill"
10065,"Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10066,"Harding, Jr., Richard","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10067,"Gerber, Joyce C.","Nolan, Patricia M.","Stead, Sr., Charles Lewis","Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
10068,"Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10069,"Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10070,"Osborne, Mervan F.","Harding, Jr., Richard","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10071,"Turkel, Alice L.","Tauber, Nancy","Fantini, Alfred B.","Harding, Jr., Richard","McGovern, Marc C.","Nolan, Patricia M.","Gerber, Joyce C.","Stead, Sr., Charles Lewis","Osborne, Mervan F.",skipped,skipped
10072,"Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10073,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10074,"Osborne, Mervan F.","Turkel, Alice L.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10075,"Harding, Jr., Richard","Turkel, Alice L.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10076,"Harding, Jr., Richard","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10077,"Osborne, Mervan F.","Nolan, Patricia M.","Tauber, Nancy","Turkel, Alice L.","Stead, Sr., Charles Lewis","McGovern, Marc C.","Harding, Jr., Richard","Fantini, Alfred B.","Holland, John J.","Gerber, Joyce C.","Forster, Bill"
10078,"Turkel, Alice L.","Osborne, Mervan F.","McGovern, Marc C.","Harding, Jr., Richard","Fantini, Alfred B.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped
10079,"Turkel, Alice L.","Nolan, Patricia M.","Tauber, Nancy","Gerber, Joyce C.","Fantini, Alfred B.","Holland, John J.","McGovern, Marc C.","Forster, Bill","Stead, Sr., Charles Lewis","Harding, Jr., Richard","Osborne, Mervan F."
10080,"Harding, Jr., Richard","Holland, John J.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10081,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10082,"McGovern, Marc C.","Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10083,"Harding, Jr., Richard","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10084,"Harding, Jr., Richard","McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy","Osborne, Mervan F.","Nolan, Patricia M.","Holland, John J.","Fantini, Alfred B.","Forster, Bill","Gerber, Joyce C.",skipped
10085,"Osborne, Mervan F.","Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10086,"Fantini, Alfred B.","Nolan, Patricia M.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10087,"Tauber, Nancy","Nolan, Patricia M.","Osborne, Mervan F.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10088,"Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10089,"Harding, Jr., Richard","McGovern, Marc C.","Turkel, Alice L.","Nolan, Patricia M.","Stead, Sr., Charles Lewis","Holland, John J.","Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped
10090,"Tauber, Nancy","McGovern, Marc C.","Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped
10091,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","McGovern, Marc C.","Turkel, Alice L.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
10092,"Harding, Jr., Richard","Holland, John J.","Osborne, Mervan F.","Fantini, Alfred B.","McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.","Turkel, Alice L.","Stead, Sr., Charles Lewis","Forster, Bill","Gerber, Joyce C."
10093,"Stead, Sr., Charles Lewis","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10094,"Tauber, Nancy","Fantini, Alfred B.","Osborne, Mervan F.","Harding, Jr., Richard","McGovern, Marc C.","Forster, Bill",skipped,skipped,skipped,skipped,skipped
10095,"Turkel, Alice L.","Harding, Jr., Richard","Tauber, Nancy","Fantini, Alfred B.","Osborne, Mervan F.","Nolan, Patricia M.","McGovern, Marc C.","Holland, John J.","Forster, Bill","Gerber, Joyce C.",skipped
10096,"Turkel, Alice L.","Tauber, Nancy","Harding, Jr., Richard","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
10097,"Stead, Sr., Charles Lewis","Osborne, Mervan F.","Tauber, Nancy","Turkel, Alice L.","Fantini, Alfred B.","Forster, Bill","Gerber, Joyce C.","Harding, Jr., Richard","Holland, John J.","McGovern, Marc C.","Nolan, Patricia M."
10098,"McGovern, Marc C.","Turkel, Alice L.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10099,"Nolan, Patricia M.","Turkel, Alice L.","Osborne, Mervan F.","Harding, Jr., Richard","Tauber, Nancy","Gerber, Joyce C.","McGovern, Marc C.","Holland, John J.","Stead, Sr., Charles Lewis","Fantini, Alfred B.",skipped
10100,"Gerber, Joyce C.","Tauber, Nancy","Turkel, Alice L.","Nolan, Patricia M.","McGovern, Marc C.","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
10101,"Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10102,"Turkel, Alice L.","Osborne, Mervan F.","Gerber, Joyce C.","Forster, Bill","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
10103,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10104,"Harding, Jr., Richard","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10105,"Stead, Sr., Charles Lewis","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10106,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","Nolan, Patricia M.","Turkel, Alice L.","Fantini, Alfred B.","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped
10107,"Tauber, Nancy","Nolan, Patricia M.","Harding, Jr., Richard","Turkel, Alice L.","Osborne, Mervan F.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped
10108,"Fantini, Alfred B.","Harding, Jr., Richard","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10109,"Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10110,"Harding, Jr., Richard","McGovern, Marc C.","Fantini, Alfred B.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10111,"Harding, Jr., Richard","McGovern, Marc C.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10112,"Osborne, Mervan F.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10113,"Osborne, Mervan F.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10114,"Harding, Jr., Richard",skipped,"Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10115,"Gerber, Joyce C.","Stead, Sr., Charles Lewis","Forster, Bill","Fantini, Alfred B.","McGovern, Marc C.","Holland, John J.","Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Tauber, Nancy","Turkel, Alice L."
10116,"Osborne, Mervan F.","Gerber, Joyce C.","Harding, Jr., Richard","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
10117,"Harding, Jr., Richard","Fantini, Alfred B.","McGovern, Marc C.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10118,"Harding, Jr., Richard","Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10119,"Turkel, Alice L.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10120,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10121,"Turkel, Alice L.","Forster, Bill","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10122,"Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10123,"Tauber, Nancy","McGovern, Marc C.","Stead, Sr., Charles Lewis","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10124,"Fantini, Alfred B.","Harding, Jr., Richard","McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy","Nolan, Patricia M.","Holland, John J.","Osborne, Mervan F.","Gerber, Joyce C.","Forster, Bill","Stead, Sr., Charles Lewis"
10125,"Harding, Jr., Richard","McGovern, Marc C.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10126,"Holland, John J.","Nolan, Patricia M.","Forster, Bill","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10127,"Harding, Jr., Richard","McGovern, Marc C.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10128,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10129,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","McGovern, Marc C.","Nolan, Patricia M.","Turkel, Alice L.","Tauber, Nancy","Fantini, Alfred B.","Forster, Bill",skipped,skipped,skipped
10130,"Stead, Sr., Charles Lewis","Osborne, Mervan F.","Gerber, Joyce C.","Forster, Bill","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped
10131,"Turkel, Alice L.","Harding, Jr., Richard","Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10132,"Harding, Jr., Richard","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10133,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10134,"Nolan, Patricia M.","Turkel, Alice L.","Tauber, Nancy","Fantini, Alfred B.","Harding, Jr., Richard","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
10135,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10136,"Turkel, Alice L.","Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
10137,"Nolan, Patricia M.","Turkel, Alice L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10138,"Nolan, Patricia M.","Osborne, Mervan F.","McGovern, Marc C.","Forster, Bill","Turkel, Alice L.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped
10139,"Tauber, Nancy","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10140,"Turkel, Alice L.","Nolan, Patricia M.","McGovern, Marc C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10141,"Harding, Jr., Richard","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10142,"Harding, Jr., Richard","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10143,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10144,"Harding, Jr., Richard","Osborne, Mervan F.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10145,"Harding, Jr., Richard","McGovern, Marc C.","Nolan, Patricia M.","Turkel, Alice L.","Fantini, Alfred B.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
10146,"Osborne, Mervan F.","Turkel, Alice L.","McGovern, Marc C.","Harding, Jr., Richard","Tauber, Nancy","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
10147,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10148,"Stead, Sr., Charles Lewis","Harding, Jr., Richard","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10149,"Tauber, Nancy","McGovern, Marc C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10150,"Stead, Sr., Charles Lewis","Nolan, Patricia M.","Holland, John J.","Gerber, Joyce C.","Harding, Jr., Richard","McGovern, Marc C.","Osborne, Mervan F.","Tauber, Nancy","Turkel, Alice L.","Fantini, Alfred B.","Forster, Bill"
10151,"Nolan, Patricia M.","Osborne, Mervan F.","McGovern, Marc C.","Holland, John J.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped
10152,"Osborne, Mervan F.","McGovern, Marc C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10153,"Nolan, Patricia M.","Holland, John J.","Gerber, Joyce C.","Forster, Bill","Osborne, Mervan F.","Tauber, Nancy","McGovern, Marc C.","Fantini, Alfred B.","Harding, Jr., Richard","Turkel, Alice L.","Stead, Sr., Charles Lewis"
10154,"Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10155,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10156,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","McGovern, Marc C.","Fantini, Alfred B.","Turkel, Alice L.","Holland, John J.","Gerber, Joyce C.","Forster, Bill","Tauber, Nancy","Osborne, Mervan F.","Nolan, Patricia M."
10157,"Turkel, Alice L.","McGovern, Marc C.","Tauber, Nancy","Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
10158,"McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
10159,"Gerber, Joyce C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10160,"Osborne, Mervan F.","Turkel, Alice L.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10161,"Nolan, Patricia M.","Turkel, Alice L.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10162,"McGovern, Marc C.","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10163,"McGovern, Marc C.","Harding, Jr., Richard","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10164,"McGovern, Marc C.","Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10165,"Stead, Sr., Charles Lewis","Forster, Bill","Holland, John J.","Osborne, Mervan F.","Harding, Jr., Richard","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
10166,"Stead, Sr., Charles Lewis","McGovern, Marc C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10167,"Osborne, Mervan F.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10168,"Harding, Jr., Richard","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10169,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10170,"Nolan, Patricia M.","Turkel, Alice L.","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10171,"Tauber, Nancy","Fantini, Alfred B.","Harding, Jr., Richard","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10172,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10173,"Harding, Jr., Richard","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10174,"Turkel, Alice L.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10175,"McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10176,"Harding, Jr., Richard","Fantini, Alfred B.","Stead, Sr., Charles Lewis","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10177,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10178,"Harding, Jr., Richard","Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Turkel, Alice L.","Fantini, Alfred B.","Stead, Sr., Charles Lewis","Forster, Bill","Gerber, Joyce C.","Osborne, Mervan F.","Holland, John J."
10179,"Holland, John J.","Stead, Sr., Charles Lewis","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10180,"Osborne, Mervan F.","Holland, John J.","McGovern, Marc C.","Harding, Jr., Richard","Tauber, Nancy","Fantini, Alfred B.","Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped
10181,"Harding, Jr., Richard","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10182,"Tauber, Nancy","Turkel, Alice L.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10183,"Nolan, Patricia M.","Turkel, Alice L.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
