W-P,First Choice,Second Choice,Third Choice,Count
07-08,FIN,AND,NOR,1.0
07-11,FIN,AND,NOR,1.0
08-04,FIN,AND,NOR,2.0
08-06,FIN,AND,NOR,3.0
08-07,FIN,AND,NOR,1.0
08-09,FIN,AND,NOR,1.0
08-10,FIN,AND,NOR,3.0
09-05,FIN,AND,NOR,1.0
09-06,FIN,AND,NOR,1.0
09-08,FIN,AND,NOR,1.0
09-09,FIN,AND,NOR,1.0
10-01,FIN,AND,NOR,2.0
10-03,FIN,AND,NOR,1.0
10-04,FIN,AND,NOR,1.0
10-08,FIN,AND,NOR,2.0
10-09,FIN,AND,NOR,1.0
10-10,FIN,AND,NOR,1.0
11-01,FIN,AND,NOR,3.0
11-02,FIN,AND,NOR,5.0
11-03,FIN,AND,NOR,4.0
11-07,FIN,AND,NOR,1.0
11-08,FIN,AND,NOR,2.0
12-01,FIN,AND,NOR,5.0
12-02,FIN,AND,NOR,1.0
12-03,FIN,AND,NOR,1.0
12-04,FIN,AND,NOR,1.0
12-05,FIN,AND,NOR,1.0
12-06,FIN,AND,NOR,1.0
12-08,FIN,AND,NOR,2.0
12-09,FIN,AND,NOR,1.0
13-01,FIN,AND,NOR,1.0
13-02,FIN,AND,NOR,11.0
13-03,FIN,AND,NOR,6.0
13-04,FIN,AND,NOR,10.0
13-05,FIN,AND,NOR,11.0
13-06,FIN,AND,NOR,6.0
13-07,FIN,AND,NOR,4.0
13-08,FIN,AND,NOR,3.0
13-09,FIN,AND,NOR,6.0
13-10,FIN,AND,NOR,4.0
08-06,FIN,AND,STEVE BARLAND,1.0
07-02,FIN,AND,TRACY NORDSTROM,1.0
01-01,FIN,AND,WAH,1.0
01-02,FIN,AND,WAH,1.0
01-05,FIN,AND,WAH,1.0
02-01,FIN,AND,WAH,1.0
04-04,FIN,AND,WAH,1.0
04-08,FIN,AND,WAH,1.0
05-01,FIN,AND,WAH,1.0
05-04,FIN,AND,WAH,1.0
05-05,FIN,AND,WAH,1.0
06-06,FIN,AND,WAH,1.0
07-01,FIN,AND,WAH,2.0
07-02,FIN,AND,WAH,2.0
07-03,FIN,AND,WAH,2.0
07-06,FIN,AND,WAH,1.0
07-08,FIN,AND,WAH,1.0
07-11,FIN,AND,WAH,1.0
08-02,FIN,AND,WAH,1.0
08-06,FIN,AND,WAH,2.0
08-09,FIN,AND,WAH,1.0
08-10,FIN,AND,WAH,4.0
09-06,FIN,AND,WAH,1.0
10-03,FIN,AND,WAH,1.0
10-08,FIN,AND,WAH,1.0
10-09,FIN,AND,WAH,1.0
11-02,FIN,AND,WAH,1.0
11-03,FIN,AND,WAH,3.0
11-04,FIN,AND,WAH,1.0
11-05,FIN,AND,WAH,2.0
11-07,FIN,AND,WAH,1.0
11-08,FIN,AND,WAH,6.0
11-09,FIN,AND,WAH,1.0
12-01,FIN,AND,WAH,2.0
12-02,FIN,AND,WAH,3.0
12-09,FIN,AND,WAH,1.0
12-11,FIN,AND,WAH,1.0
13-03,FIN,AND,WAH,5.0
13-04,FIN,AND,WAH,3.0
13-05,FIN,AND,WAH,3.0
13-06,FIN,AND,WAH,1.0
13-08,FIN,AND,WAH,5.0
13-10,FIN,AND,WAH,4.0
01-01,FIN,AND,XXX,1.0
01-02,FIN,AND,XXX,3.0
01-03,FIN,AND,XXX,2.0
01-04,FIN,AND,XXX,2.0
01-05,FIN,AND,XXX,1.0
01-06,FIN,AND,XXX,4.0
01-08,FIN,AND,XXX,3.0
01-09,FIN,AND,XXX,1.0
01-10,FIN,AND,XXX,1.0
02-01,FIN,AND,XXX,2.0
02-02,FIN,AND,XXX,1.0
02-05,FIN,AND,XXX,1.0
02-06,FIN,AND,XXX,1.0
03-03,FIN,AND,XXX,2.0
03-04,FIN,AND,XXX,1.0
03-06,FIN,AND,XXX,3.0
03-07,FIN,AND,XXX,1.0
04-04,FIN,AND,XXX,2.0
04-06,FIN,AND,XXX,2.0
04-07,FIN,AND,XXX,1.0
04-09,FIN,AND,XXX,2.0
04-10,FIN,AND,XXX,1.0
05-01,FIN,AND,XXX,3.0
05-02,FIN,AND,XXX,2.0
05-04,FIN,AND,XXX,3.0
05-05,FIN,AND,XXX,1.0
05-07,FIN,AND,XXX,1.0
06-02,FIN,AND,XXX,1.0
07-01,FIN,AND,XXX,2.0
07-02,FIN,AND,XXX,12.0
07-03,FIN,AND,XXX,2.0
07-04,FIN,AND,XXX,3.0
07-05,FIN,AND,XXX,1.0
07-06,FIN,AND,XXX,3.0
07-07,FIN,AND,XXX,1.0
07-08,FIN,AND,XXX,5.0
07-11,FIN,AND,XXX,1.0
08-01,FIN,AND,XXX,1.0
08-04,FIN,AND,XXX,3.0
08-05,FIN,AND,XXX,7.0
08-07,FIN,AND,XXX,3.0
08-08,FIN,AND,XXX,1.0
08-10,FIN,AND,XXX,5.0
09-02,FIN,AND,XXX,2.0
09-05,FIN,AND,XXX,1.0
09-06,FIN,AND,XXX,2.0
09-07,FIN,AND,XXX,1.0
09-08,FIN,AND,XXX,1.0
09-08,FIN,AND,XXX,1.0
10-01,FIN,AND,XXX,3.0
10-03,FIN,AND,XXX,3.0
10-08,FIN,AND,XXX,3.0
10-09,FIN,AND,XXX,2.0
10-10,FIN,AND,XXX,5.0
11-01,FIN,AND,XXX,7.0
11-02,FIN,AND,XXX,5.0
11-03,FIN,AND,XXX,3.0
11-05,FIN,AND,XXX,9.0
11-06,FIN,AND,XXX,5.0
11-07,FIN,AND,XXX,7.0
11-08,FIN,AND,XXX,7.0
11-09,FIN,AND,XXX,1.0
12-01,FIN,AND,XXX,3.0
12-02,FIN,AND,XXX,3.0
12-03,FIN,AND,XXX,3.0
12-04,FIN,AND,XXX,2.0
12-05,FIN,AND,XXX,4.0
12-06,FIN,AND,XXX,6.0
12-08,FIN,AND,XXX,6.0
12-09,FIN,AND,XXX,1.0
12-10,FIN,AND,XXX,1.0
12-11,FIN,AND,XXX,5.0
13-01,FIN,AND,XXX,3.0
13-02,FIN,AND,XXX,16.0
13-03,FIN,AND,XXX,11.0
13-04,FIN,AND,XXX,13.0
13-05,FIN,AND,XXX,12.0
13-06,FIN,AND,XXX,9.0
13-07,FIN,AND,XXX,1.0
13-08,FIN,AND,XXX,7.0
13-09,FIN,AND,XXX,6.0
13-10,FIN,AND,XXX,5.0
01-02,FIN,AND,YOU,1.0
01-03,FIN,AND,YOU,1.0
01-04,FIN,AND,YOU,5.0
01-05,FIN,AND,YOU,1.0
01-08,FIN,AND,YOU,4.0
01-09,FIN,AND,YOU,1.0
02-01,FIN,AND,YOU,1.0
02-02,FIN,AND,YOU,1.0
03-03,FIN,AND,YOU,3.0
03-04,FIN,AND,YOU,1.0
03-06,FIN,AND,YOU,2.0
03-09,FIN,AND,YOU,4.0
04-03,FIN,AND,YOU,2.0
04-04,FIN,AND,YOU,2.0
04-05,FIN,AND,YOU,1.0
04-06,FIN,AND,YOU,4.0
04-07,FIN,AND,YOU,1.0
04-08,FIN,AND,YOU,2.0
04-10,FIN,AND,YOU,1.0
05-02,FIN,AND,YOU,1.0
05-04,FIN,AND,YOU,3.0
05-06,FIN,AND,YOU,1.0
05-07,FIN,AND,YOU,1.0
06-02,FIN,AND,YOU,1.0
06-03,FIN,AND,YOU,2.0
06-04,FIN,AND,YOU,4.0
06-07,FIN,AND,YOU,1.0
07-01,FIN,AND,YOU,6.0
07-02,FIN,AND,YOU,1.0
07-02,FIN,AND,YOU,2.0
07-03,FIN,AND,YOU,2.0
07-04,FIN,AND,YOU,5.0
07-05,FIN,AND,YOU,3.0
07-06,FIN,AND,YOU,3.0
07-07,FIN,AND,YOU,1.0
07-08,FIN,AND,YOU,2.0
08-02,FIN,AND,YOU,1.0
08-04,FIN,AND,YOU,3.0
08-05,FIN,AND,YOU,3.0
08-06,FIN,AND,YOU,4.0
08-09,FIN,AND,YOU,1.0
08-10,FIN,AND,YOU,5.0
09-02,FIN,AND,YOU,1.0
09-06,FIN,AND,YOU,1.0
09-07,FIN,AND,YOU,2.0
09-08,FIN,AND,YOU,3.0
09-09,FIN,AND,YOU,1.0
09-11,FIN,AND,YOU,1.0
10-01,FIN,AND,YOU,1.0
10-02,FIN,AND,YOU,4.0
10-03,FIN,AND,YOU,2.0
10-04,FIN,AND,YOU,1.0
10-06,FIN,AND,YOU,1.0
10-08,FIN,AND,YOU,3.0
10-09,FIN,AND,YOU,1.0
10-10,FIN,AND,YOU,7.0
10-11,FIN,AND,YOU,1.0
11-01,FIN,AND,YOU,8.0
11-02,FIN,AND,YOU,1.0
11-04,FIN,AND,YOU,2.0
11-05,FIN,AND,YOU,2.0
11-06,FIN,AND,YOU,5.0
11-07,FIN,AND,YOU,5.0
11-08,FIN,AND,YOU,5.0
11-09,FIN,AND,YOU,2.0
12-01,FIN,AND,YOU,3.0
12-02,FIN,AND,YOU,3.0
12-03,FIN,AND,YOU,4.0
12-04,FIN,AND,YOU,2.0
12-05,FIN,AND,YOU,2.0
12-06,FIN,AND,YOU,4.0
12-08,FIN,AND,YOU,3.0
12-11,FIN,AND,YOU,3.0
13-01,FIN,AND,YOU,1.0
13-02,FIN,AND,YOU,7.0
13-03,FIN,AND,YOU,7.0
13-04,FIN,AND,YOU,5.0
13-05,FIN,AND,YOU,7.0
13-06,FIN,AND,YOU,11.0
13-07,FIN,AND,YOU,1.0
13-08,FIN,AND,YOU,6.0
13-09,FIN,AND,YOU,4.0
13-10,FIN,AND,YOU,4.0
01-02,FIN,BER,AND,1.0
01-03,FIN,BER,AND,1.0
02-01,FIN,BER,AND,1.0
02-02,FIN,BER,AND,2.0
02-05,FIN,BER,AND,1.0
03-02,FIN,BER,AND,1.0
03-03,FIN,BER,AND,1.0
03-04,FIN,BER,AND,1.0
03-05,FIN,BER,AND,2.0
04-01,FIN,BER,AND,1.0
04-06,FIN,BER,AND,1.0
04-07,FIN,BER,AND,1.0
04-08,FIN,BER,AND,1.0
04-09,FIN,BER,AND,1.0
04-10,FIN,BER,AND,1.0
05-04,FIN,BER,AND,1.0
05-05,FIN,BER,AND,2.0
05-06,FIN,BER,AND,3.0
06-04,FIN,BER,AND,1.0
06-07,FIN,BER,AND,1.0
06-08,FIN,BER,AND,1.0
07-04,FIN,BER,AND,2.0
07-05,FIN,BER,AND,1.0
07-06,FIN,BER,AND,1.0
07-08,FIN,BER,AND,1.0
07-10,FIN,BER,AND,1.0
08-02,FIN,BER,AND,1.0
08-05,FIN,BER,AND,2.0
08-06,FIN,BER,AND,1.0
08-07,FIN,BER,AND,3.0
08-09,FIN,BER,AND,2.0
08-10,FIN,BER,AND,1.0
09-02,FIN,BER,AND,2.0
09-08,FIN,BER,AND,1.0
09-11,FIN,BER,AND,1.0
10-03,FIN,BER,AND,1.0
10-04,FIN,BER,AND,1.0
10-06,FIN,BER,AND,1.0
10-08,FIN,BER,AND,1.0
10-09,FIN,BER,AND,1.0
10-10,FIN,BER,AND,3.0
11-01,FIN,BER,AND,1.0
11-02,FIN,BER,AND,1.0
11-03,FIN,BER,AND,1.0
11-04,FIN,BER,AND,3.0
11-05,FIN,BER,AND,3.0
11-06,FIN,BER,AND,1.0
11-07,FIN,BER,AND,2.0
11-08,FIN,BER,AND,4.0
12-01,FIN,BER,AND,3.0
12-02,FIN,BER,AND,1.0
12-03,FIN,BER,AND,1.0
12-04,FIN,BER,AND,1.0
12-05,FIN,BER,AND,1.0
12-07,FIN,BER,AND,1.0
12-08,FIN,BER,AND,1.0
13-02,FIN,BER,AND,1.0
13-03,FIN,BER,AND,2.0
13-05,FIN,BER,AND,1.0
13-07,FIN,BER,AND,2.0
13-08,FIN,BER,AND,1.0
13-09,FIN,BER,AND,1.0
13-10,FIN,BER,AND,2.0
01-06,FIN,BER,BUT,2.0
02-02,FIN,BER,BUT,1.0
02-07,FIN,BER,BUT,1.0
02-10,FIN,BER,BUT,1.0
03-01,FIN,BER,BUT,1.0
03-03,FIN,BER,BUT,1.0
03-04,FIN,BER,BUT,2.0
03-05,FIN,BER,BUT,1.0
03-06,FIN,BER,BUT,4.0
03-09,FIN,BER,BUT,1.0
04-02,FIN,BER,BUT,1.0
04-04,FIN,BER,BUT,2.0
05-05,FIN,BER,BUT,3.0
06-02,FIN,BER,BUT,1.0
06-04,FIN,BER,BUT,1.0
07-06,FIN,BER,BUT,5.0
07-08,FIN,BER,BUT,1.0
07-10,FIN,BER,BUT,1.0
08-01,FIN,BER,BUT,1.0
08-02,FIN,BER,BUT,1.0
08-03,FIN,BER,BUT,2.0
08-04,FIN,BER,BUT,1.0
08-06,FIN,BER,BUT,3.0
08-08,FIN,BER,BUT,2.0
08-09,FIN,BER,BUT,3.0
09-02,FIN,BER,BUT,2.0
10-10,FIN,BER,BUT,1.0
11-02,FIN,BER,BUT,1.0
11-04,FIN,BER,BUT,1.0
11-07,FIN,BER,BUT,1.0
12-01,FIN,BER,BUT,2.0
12-02,FIN,BER,BUT,2.0
12-04,FIN,BER,BUT,1.0
12-06,FIN,BER,BUT,1.0
12-08,FIN,BER,BUT,1.0
12-11,FIN,BER,BUT,1.0
13-09,FIN,BER,BUT,2.0
13-10,FIN,BER,BUT,1.0
01-06,FIN,BER,ERW,1.0
02-07,FIN,BER,ERW,1.0
03-02,FIN,BER,ERW,1.0
03-03,FIN,BER,ERW,1.0
03-04,FIN,BER,ERW,1.0
03-05,FIN,BER,ERW,1.0
04-01,FIN,BER,ERW,1.0
04-03,FIN,BER,ERW,1.0
04-04,FIN,BER,ERW,1.0
04-05,FIN,BER,ERW,1.0
04-06,FIN,BER,ERW,1.0
05-03,FIN,BER,ERW,1.0
05-05,FIN,BER,ERW,1.0
06-02,FIN,BER,ERW,1.0
08-05,FIN,BER,ERW,1.0
08-07,FIN,BER,ERW,1.0
08-09,FIN,BER,ERW,1.0
09-02,FIN,BER,ERW,1.0
09-06,FIN,BER,ERW,2.0
10-03,FIN,BER,ERW,1.0
10-09,FIN,BER,ERW,1.0
10-11,FIN,BER,ERW,1.0
11-03,FIN,BER,ERW,1.0
11-04,FIN,BER,ERW,1.0
11-06,FIN,BER,ERW,1.0
11-07,FIN,BER,ERW,2.0
12-02,FIN,BER,ERW,1.0
12-03,FIN,BER,ERW,2.0
12-05,FIN,BER,ERW,1.0
12-10,FIN,BER,ERW,1.0
13-01,FIN,BER,ERW,1.0
13-03,FIN,BER,ERW,1.0
13-04,FIN,BER,ERW,1.0
13-06,FIN,BER,ERW,1.0
13-07,FIN,BER,ERW,1.0
13-09,FIN,BER,ERW,3.0
13-10,FIN,BER,ERW,1.0
01-08,FIN,BER,NOR,1.0
01-09,FIN,BER,NOR,1.0
02-01,FIN,BER,NOR,1.0
02-11,FIN,BER,NOR,1.0
03-02,FIN,BER,NOR,1.0
04-10,FIN,BER,NOR,1.0
05-05,FIN,BER,NOR,1.0
07-02,FIN,BER,NOR,1.0
07-04,FIN,BER,NOR,1.0
07-07,FIN,BER,NOR,2.0
08-09,FIN,BER,NOR,1.0
09-07,FIN,BER,NOR,1.0
09-08,FIN,BER,NOR,1.0
10-01,FIN,BER,NOR,2.0
10-02,FIN,BER,NOR,1.0
10-04,FIN,BER,NOR,1.0
10-10,FIN,BER,NOR,1.0
11-03,FIN,BER,NOR,2.0
11-04,FIN,BER,NOR,1.0
11-05,FIN,BER,NOR,2.0
11-07,FIN,BER,NOR,1.0
12-03,FIN,BER,NOR,1.0
12-05,FIN,BER,NOR,1.0
13-05,FIN,BER,NOR,1.0
13-06,FIN,BER,NOR,1.0
13-07,FIN,BER,NOR,1.0
13-08,FIN,BER,NOR,1.0
13-10,FIN,BER,NOR,2.0
01-10,FIN,BER,WAH,1.0
02-01,FIN,BER,WAH,1.0
02-06,FIN,BER,WAH,1.0
03-05,FIN,BER,WAH,1.0
04-03,FIN,BER,WAH,1.0
04-04,FIN,BER,WAH,1.0
07-06,FIN,BER,WAH,1.0
07-11,FIN,BER,WAH,1.0
08-10,FIN,BER,WAH,1.0
09-05,FIN,BER,WAH,1.0
11-01,FIN,BER,WAH,1.0
12-01,FIN,BER,WAH,1.0
12-05,FIN,BER,WAH,1.0
12-06,FIN,BER,WAH,1.0
12-08,FIN,BER,WAH,2.0
13-03,FIN,BER,WAH,2.0
13-04,FIN,BER,WAH,1.0
13-05,FIN,BER,WAH,1.0
13-10,FIN,BER,WAH,1.0
01-02,FIN,BER,XXX,3.0
01-04,FIN,BER,XXX,2.0
01-09,FIN,BER,XXX,1.0
02-07,FIN,BER,XXX,1.0
03-02,FIN,BER,XXX,1.0
03-04,FIN,BER,XXX,1.0
03-06,FIN,BER,XXX,3.0
04-06,FIN,BER,XXX,1.0
04-09,FIN,BER,XXX,1.0
05-01,FIN,BER,XXX,2.0
06-04,FIN,BER,XXX,2.0
07-01,FIN,BER,XXX,2.0
07-02,FIN,BER,XXX,1.0
07-03,FIN,BER,XXX,2.0
07-04,FIN,BER,XXX,1.0
07-05,FIN,BER,XXX,1.0
07-08,FIN,BER,XXX,1.0
08-01,FIN,BER,XXX,1.0
08-07,FIN,BER,XXX,2.0
08-09,FIN,BER,XXX,1.0
08-10,FIN,BER,XXX,1.0
09-08,FIN,BER,XXX,1.0
10-01,FIN,BER,XXX,1.0
10-06,FIN,BER,XXX,1.0
11-01,FIN,BER,XXX,1.0
11-03,FIN,BER,XXX,1.0
11-04,FIN,BER,XXX,1.0
11-05,FIN,BER,XXX,3.0
11-06,FIN,BER,XXX,3.0
11-07,FIN,BER,XXX,3.0
11-08,FIN,BER,XXX,3.0
11-09,FIN,BER,XXX,1.0
12-01,FIN,BER,XXX,1.0
12-02,FIN,BER,XXX,2.0
12-03,FIN,BER,XXX,3.0
12-05,FIN,BER,XXX,3.0
12-08,FIN,BER,XXX,1.0
12-11,FIN,BER,XXX,1.0
13-02,FIN,BER,XXX,1.0
13-05,FIN,BER,XXX,2.0
13-07,FIN,BER,XXX,1.0
13-08,FIN,BER,XXX,1.0
13-09,FIN,BER,XXX,2.0
13-10,FIN,BER,XXX,3.0
01-04,FIN,BER,YOU,3.0
01-10,FIN,BER,YOU,1.0
02-02,FIN,BER,YOU,3.0
02-05,FIN,BER,YOU,1.0
02-09,FIN,BER,YOU,1.0
03-04,FIN,BER,YOU,1.0
03-05,FIN,BER,YOU,1.0
03-06,FIN,BER,YOU,2.0
04-02,FIN,BER,YOU,1.0
04-03,FIN,BER,YOU,1.0
04-04,FIN,BER,YOU,2.0
04-07,FIN,BER,YOU,2.0
04-08,FIN,BER,YOU,1.0
04-09,FIN,BER,YOU,2.0
05-01,FIN,BER,YOU,1.0
05-03,FIN,BER,YOU,1.0
05-03,FIN,BER,YOU,1.0
05-05,FIN,BER,YOU,1.0
05-06,FIN,BER,YOU,1.0
05-08,FIN,BER,YOU,1.0
06-02,FIN,BER,YOU,1.0
07-04,FIN,BER,YOU,1.0
07-05,FIN,BER,YOU,1.0
07-08,FIN,BER,YOU,3.0
07-10,FIN,BER,YOU,1.0
07-11,FIN,BER,YOU,1.0
08-04,FIN,BER,YOU,1.0
08-05,FIN,BER,YOU,2.0
08-06,FIN,BER,YOU,1.0
08-07,FIN,BER,YOU,3.0
08-08,FIN,BER,YOU,1.0
08-08,FIN,BER,YOU,2.0
08-09,FIN,BER,YOU,2.0
08-10,FIN,BER,YOU,2.0
09-01,FIN,BER,YOU,1.0
09-05,FIN,BER,YOU,3.0
09-06,FIN,BER,YOU,1.0
09-07,FIN,BER,YOU,2.0
09-08,FIN,BER,YOU,1.0
10-01,FIN,BER,YOU,1.0
10-02,FIN,BER,YOU,1.0
10-03,FIN,BER,YOU,1.0
10-04,FIN,BER,YOU,1.0
10-08,FIN,BER,YOU,2.0
10-09,FIN,BER,YOU,1.0
11-01,FIN,BER,YOU,1.0
11-04,FIN,BER,YOU,3.0
11-05,FIN,BER,YOU,3.0
11-06,FIN,BER,YOU,2.0
11-08,FIN,BER,YOU,2.0
12-01,FIN,BER,YOU,1.0
12-02,FIN,BER,YOU,3.0
12-03,FIN,BER,YOU,4.0
12-06,FIN,BER,YOU,2.0
12-09,FIN,BER,YOU,1.0
12-11,FIN,BER,YOU,2.0
13-02,FIN,BER,YOU,2.0
13-03,FIN,BER,YOU,1.0
13-04,FIN,BER,YOU,1.0
13-05,FIN,BER,YOU,2.0
13-06,FIN,BER,YOU,5.0
13-08,FIN,BER,YOU,6.0
13-09,FIN,BER,YOU,4.0
13-10,FIN,BER,YOU,5.0
01-09,FIN,BRANT VLASAK,ROBB BLANCHAR,1.0
13-03,FIN,BRIAN HOLS,MONIKA DEINARD,1.0
12-06,FIN,BURKE BREVA,XXX,1.0
01-05,FIN,BUT,AND,1.0
01-08,FIN,BUT,AND,1.0
01-10,FIN,BUT,AND,1.0
03-05,FIN,BUT,AND,1.0
04-03,FIN,BUT,AND,1.0
04-04,FIN,BUT,AND,1.0
07-02,FIN,BUT,AND,1.0
07-04,FIN,BUT,AND,1.0
07-06,FIN,BUT,AND,1.0
07-11,FIN,BUT,AND,1.0
08-04,FIN,BUT,AND,1.0
10-10,FIN,BUT,AND,1.0
12-02,FIN,BUT,AND,1.0
12-06,FIN,BUT,AND,1.0
13-02,FIN,BUT,AND,1.0
13-05,FIN,BUT,AND,1.0
13-06,FIN,BUT,AND,1.0
13-08,FIN,BUT,AND,2.0
13-10,FIN,BUT,AND,1.0
01-06,FIN,BUT,BER,1.0
03-08,FIN,BUT,BER,1.0
04-01,FIN,BUT,BER,1.0
04-04,FIN,BUT,BER,1.0
04-07,FIN,BUT,BER,2.0
05-02,FIN,BUT,BER,1.0
05-05,FIN,BUT,BER,1.0
05-06,FIN,BUT,BER,1.0
05-10,FIN,BUT,BER,1.0
06-04,FIN,BUT,BER,1.0
06-05,FIN,BUT,BER,2.0
07-07,FIN,BUT,BER,1.0
07-08,FIN,BUT,BER,1.0
08-05,FIN,BUT,BER,1.0
08-06,FIN,BUT,BER,1.0
08-08,FIN,BUT,BER,1.0
09-08,FIN,BUT,BER,1.0
11-04,FIN,BUT,BER,1.0
11-06,FIN,BUT,BER,1.0
11-07,FIN,BUT,BER,1.0
11-08,FIN,BUT,BER,1.0
11-09,FIN,BUT,BER,1.0
12-01,FIN,BUT,BER,1.0
12-02,FIN,BUT,BER,3.0
12-05,FIN,BUT,BER,1.0
12-09,FIN,BUT,BER,1.0
13-01,FIN,BUT,BER,1.0
13-03,FIN,BUT,BER,1.0
13-05,FIN,BUT,BER,1.0
13-08,FIN,BUT,BER,1.0
01-01,FIN,BUT,ERW,1.0
01-02,FIN,BUT,ERW,1.0
01-04,FIN,BUT,ERW,1.0
01-05,FIN,BUT,ERW,1.0
01-06,FIN,BUT,ERW,3.0
01-09,FIN,BUT,ERW,1.0
02-01,FIN,BUT,ERW,2.0
02-02,FIN,BUT,ERW,1.0
02-10,FIN,BUT,ERW,2.0
03-01,FIN,BUT,ERW,1.0
03-02,FIN,BUT,ERW,1.0
03-04,FIN,BUT,ERW,1.0
03-05,FIN,BUT,ERW,2.0
03-07,FIN,BUT,ERW,2.0
03-08,FIN,BUT,ERW,1.0
04-04,FIN,BUT,ERW,1.0
04-07,FIN,BUT,ERW,1.0
05-01,FIN,BUT,ERW,1.0
05-02,FIN,BUT,ERW,1.0
05-03,FIN,BUT,ERW,1.0
05-04,FIN,BUT,ERW,1.0
05-07,FIN,BUT,ERW,1.0
05-08,FIN,BUT,ERW,1.0
06-02,FIN,BUT,ERW,1.0
06-04,FIN,BUT,ERW,2.0
06-08,FIN,BUT,ERW,1.0
07-03,FIN,BUT,ERW,1.0
07-05,FIN,BUT,ERW,1.0
07-10,FIN,BUT,ERW,2.0
08-04,FIN,BUT,ERW,1.0
08-05,FIN,BUT,ERW,2.0
08-09,FIN,BUT,ERW,2.0
08-10,FIN,BUT,ERW,1.0
09-03,FIN,BUT,ERW,1.0
09-04,FIN,BUT,ERW,1.0
10-04,FIN,BUT,ERW,3.0
10-06,FIN,BUT,ERW,1.0
10-10,FIN,BUT,ERW,1.0
11-01,FIN,BUT,ERW,1.0
11-05,FIN,BUT,ERW,2.0
11-07,FIN,BUT,ERW,1.0
12-03,FIN,BUT,ERW,1.0
12-05,FIN,BUT,ERW,3.0
12-06,FIN,BUT,ERW,1.0
13-01,FIN,BUT,ERW,1.0
13-02,FIN,BUT,ERW,1.0
13-03,FIN,BUT,ERW,1.0
13-05,FIN,BUT,ERW,1.0
13-09,FIN,BUT,ERW,2.0
13-10,FIN,BUT,ERW,6.0
01-02,FIN,BUT,NOR,1.0
01-03,FIN,BUT,NOR,1.0
01-06,FIN,BUT,NOR,1.0
02-01,FIN,BUT,NOR,1.0
03-02,FIN,BUT,NOR,1.0
03-03,FIN,BUT,NOR,1.0
04-02,FIN,BUT,NOR,1.0
04-04,FIN,BUT,NOR,1.0
04-08,FIN,BUT,NOR,1.0
04-09,FIN,BUT,NOR,2.0
05-05,FIN,BUT,NOR,1.0
06-01,FIN,BUT,NOR,1.0
07-08,FIN,BUT,NOR,1.0
08-04,FIN,BUT,NOR,1.0
08-05,FIN,BUT,NOR,1.0
08-09,FIN,BUT,NOR,1.0
08-10,FIN,BUT,NOR,2.0
09-08,FIN,BUT,NOR,1.0
10-08,FIN,BUT,NOR,1.0
10-09,FIN,BUT,NOR,1.0
10-10,FIN,BUT,NOR,1.0
11-02,FIN,BUT,NOR,1.0
11-03,FIN,BUT,NOR,1.0
11-08,FIN,BUT,NOR,1.0
12-01,FIN,BUT,NOR,2.0
12-04,FIN,BUT,NOR,1.0
12-09,FIN,BUT,NOR,1.0
13-04,FIN,BUT,NOR,2.0
13-05,FIN,BUT,NOR,1.0
13-06,FIN,BUT,NOR,1.0
13-08,FIN,BUT,NOR,1.0
13-09,FIN,BUT,NOR,2.0
13-10,FIN,BUT,NOR,2.0
01-06,FIN,BUT,WAH,1.0
03-03,FIN,BUT,WAH,1.0
04-08,FIN,BUT,WAH,1.0
06-03,FIN,BUT,WAH,1.0
07-01,FIN,BUT,WAH,1.0
08-01,FIN,BUT,WAH,1.0
08-06,FIN,BUT,WAH,1.0
08-08,FIN,BUT,WAH,1.0
09-11,FIN,BUT,WAH,1.0
10-03,FIN,BUT,WAH,1.0
11-01,FIN,BUT,WAH,1.0
12-09,FIN,BUT,WAH,1.0
12-11,FIN,BUT,WAH,1.0
13-03,FIN,BUT,WAH,1.0
13-04,FIN,BUT,WAH,1.0
13-05,FIN,BUT,WAH,2.0
13-06,FIN,BUT,WAH,1.0
13-08,FIN,BUT,WAH,1.0
13-09,FIN,BUT,WAH,3.0
01-02,FIN,BUT,XXX,1.0
01-03,FIN,BUT,XXX,1.0
01-08,FIN,BUT,XXX,2.0
02-07,FIN,BUT,XXX,2.0
02-10,FIN,BUT,XXX,1.0
03-04,FIN,BUT,XXX,1.0
04-01,FIN,BUT,XXX,1.0
04-03,FIN,BUT,XXX,1.0
04-04,FIN,BUT,XXX,1.0
04-08,FIN,BUT,XXX,1.0
05-05,FIN,BUT,XXX,1.0
06-02,FIN,BUT,XXX,1.0
06-03,FIN,BUT,XXX,1.0
06-05,FIN,BUT,XXX,1.0
06-07,FIN,BUT,XXX,1.0
07-02,FIN,BUT,XXX,1.0
07-04,FIN,BUT,XXX,2.0
07-05,FIN,BUT,XXX,1.0
07-06,FIN,BUT,XXX,1.0
08-07,FIN,BUT,XXX,2.0
08-08,FIN,BUT,XXX,1.0
08-10,FIN,BUT,XXX,1.0
09-04,FIN,BUT,XXX,1.0
09-08,FIN,BUT,XXX,1.0
10-06,FIN,BUT,XXX,1.0
10-07,FIN,BUT,XXX,1.0
10-08,FIN,BUT,XXX,1.0
11-02,FIN,BUT,XXX,1.0
11-06,FIN,BUT,XXX,1.0
12-02,FIN,BUT,XXX,1.0
12-05,FIN,BUT,XXX,2.0
13-04,FIN,BUT,XXX,1.0
13-05,FIN,BUT,XXX,1.0
13-06,FIN,BUT,XXX,2.0
